video_id,title,description,view_count,like_count,thumbnail_url,local_thumbnail_path,duration,upload_date,channel_id,channel_name,video_url
R52I-En5Iak,বাংলাদেশ প্রসঙ্গে সরব মমতা  | ক্যালকাটা নিউজ ডিজিটাল,"বাংলাদেশের ঘটনায় এবার বঙ্গ বিধানসভায় সরব মমতা। ধর্মীয় অত্যাচার মেনে নিতে পারি না, ইসকনের প্রধানের সঙ্গে কথা বলেছি। অন্য দেশের বিষয়, কিন্তু কেন্দ্রের সিদ্ধান্তে একমত,মন্তব্য মুখ্যমন্ত্রীর

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1579,25,https://i.ytimg.com/vi_webp/R52I-En5Iak/maxresdefault.webp,thumbnails/R52I-En5Iak.jpg,276,20241128,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=R52I-En5Iak
sgTz5zn-3mo,মিগ্ ২৫এর সোনিক বুম | ক্যালকাটা নিউজ ডিজিটাল,"মিগ্ ২৫এর সোনিক বুম | ক্যালকাটা নিউজ ডিজিটাল

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #hindu  #dhaka  #bangladesh #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas #india #primeministermodi  #jamat #bangladeshiarmy 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1575,15,https://i.ytimg.com/vi/sgTz5zn-3mo/maxresdefault.jpg,thumbnails/sgTz5zn-3mo.jpg,117,20241212,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=sgTz5zn-3mo
jQgWN81lMdQ,"বাংলাদেশ ইস্যুতে কেন্দ্রের পদক্ষেপকে সমর্থন করবে রাজ্য সরকার, বার্তা কুণাল ঘোষের","বাংলাদেশ ইস্যুতে কেন্দ্রের পদক্ষেপকে সমর্থন করবে রাজ্য সরকার, বার্তা কুণাল ঘোষের | ক্যালকাটা নিউজ ডিজিটাল 
সূত্র: ANI

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1550,20,https://i.ytimg.com/vi_webp/jQgWN81lMdQ/maxresdefault.webp,thumbnails/jQgWN81lMdQ.jpg,229,20241203,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=jQgWN81lMdQ
46VFVMlLqEQ,চিন্ময় প্রভুর ইস্যুতে ভারতের হস্তক্ষেপের দাবি! | ক্যালকাটা নিউজ ডিজিটাল,"গ্রেফতার বাংলাদেশের সংখ্যালঘু সম্প্রদায়ের মুখ চিন্ময় প্রভু। চট্টগ্রাম যাওয়ার পথে বিমানবন্দর থেকে গ্রেফতার করা হয় বাংলাদেশের এই হিন্দু সন্ন্যাসীকে। পড়শি দেশের পাশাপাশি চিন্ময় প্রভুর গ্রেফতারিতে উদ্বেগ প্রকাশ ভারতের হিন্দু ধর্মগুরুদের। পাশাপাশি চিন্ময় প্রভুর ঘটনায় এবার ভারতের হস্তক্ষেপ দাবিও করছেন তাঁরা। 
সূত্র: ANI
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #iskcon   #priest  #krishnadas  #brahmachari  #hindu  #dhaka  #bangladesh  #sheikhhasina  #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1531,73,https://i.ytimg.com/vi/46VFVMlLqEQ/maxresdefault.jpg,thumbnails/46VFVMlLqEQ.jpg,310,20241126,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=46VFVMlLqEQ
ZycNY84PwjI,ঢাকার উত্তরায় আক্রান্ত ইসকন সদস্য | ক্যালকাটা নিউজ,"ঢাকার উত্তরায় আক্রান্ত ইসকন সদস্য

ঢাকা ইসকনের নামহট্ট সেন্টারে হামলার পর ঢাকার উত্তরায় ফের এক ইসকন সদস্যের উপর প্রাণঘাতী হামলার অভিযোগ উগ্রবাদীদের বিরুদ্ধে। সমাজ মাধ্যমে ভয়াবহ হামলার বর্ণনা দিয়ে কেঁদে ফেললেন আক্রান্ত বাংলাদেশি।

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1519,57,https://i.ytimg.com/vi_webp/ZycNY84PwjI/maxresdefault.webp,thumbnails/ZycNY84PwjI.jpg,160,20241210,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=ZycNY84PwjI
cLlXwUcL6nw,বাংলাদেশে কর্মহারা হচ্ছেন হিন্দুরা! | ক্যালকাটা নিউজ ডিজিটাল,"বাংলাদেশে কর্মহারা হচ্ছেন হিন্দুরা। পদত্যাগে বাধ্য হলেন চট্টগ্রামের বেসরকারি বিশ্ববিদ্যালয়ের উপাচার্য অনুপম সেন। গত ২ দিন  পদত্যাগের দাবিতে বিক্ষোভ, ৩টি ক্যাম্পাসে ঝোলে তালা। 
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #bangladesh 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1473,33,https://i.ytimg.com/vi/cLlXwUcL6nw/maxresdefault.jpg,thumbnails/cLlXwUcL6nw.jpg,254,20241207,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=cLlXwUcL6nw
jMa7zPb-rTk,"হাসিনাকে ফেরত চাইব, রমেন রায় চিন্ময় কৃষ্ণর আইনজীবীই নন, বিস্ফোরক ইউনূসের প্রেস সচিব | ক্যালকাটা নিউজ","হাসিনাকে ফেরত চাইব, রমেন রায় চিন্ময় কৃষ্ণর আইনজীবীই নন, বিস্ফোরক ইউনূসের প্রেস সচিব | ক্যালকাটা নিউজ

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1420,21,https://i.ytimg.com/vi/jMa7zPb-rTk/maxresdefault.jpg,thumbnails/jMa7zPb-rTk.jpg,1063,20241207,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=jMa7zPb-rTk
T39-cWBbEYo,বাংলাদেশে বিপাকে মানবাধিকার! ! | ক্যালকাটা নিউজ,"বাংলাদেশে বিপাকে মানবাধিকার! ! | ক্যালকাটা নিউজ

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1412,23,https://i.ytimg.com/vi/T39-cWBbEYo/maxresdefault.jpg,thumbnails/T39-cWBbEYo.jpg,394,20241210,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=T39-cWBbEYo
LQxdMDxUVnw,বাংলাদেশে সংখ্যালঘুদের ওপর অত্যাচারের ঘটনায় উদ্বেগ । ক্যালকাটা নিউজ ডিজিটাল,"বাংলাদেশে সংখ্যালঘুদের ওপর অত্যাচারের ঘটনায় উদ্বেগ প্রকাশ বাগেশ্বর ধামের পীঠধীশ্বর ধীরেন্দ্র কৃষ্ণ শাস্ত্রীর  । ক্যালকাটা নিউজ ডিজিটাল 

খবর সূত্র- ANI


CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 
 #narendramodi #india #bangladesh #iskcon #priest #primeministermodi  
For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1411,62,https://i.ytimg.com/vi_webp/LQxdMDxUVnw/maxresdefault.webp,thumbnails/LQxdMDxUVnw.jpg,174,20241129,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=LQxdMDxUVnw
3YfM1SNC9Bw,ভারতে অস্থিরতার ছক বাংলাদেশের! | ক্যালকাটা নিউজ ডিজিটাল,"ফের পাকিস্তানি পণ্যতরী চট্টগ্রামে। পরনির্ভরতা সামরিক ক্ষেত্রেও। এরপরেও বিএনপি নেতার নতুন হুঁশিয়ারি ভারতেকে। রাফাল বিমান নিয়ে বিএনপি নেতার হাস্যকর চ্যালেঞ্জ। 

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1406,15,https://i.ytimg.com/vi/3YfM1SNC9Bw/maxresdefault.jpg,thumbnails/3YfM1SNC9Bw.jpg,377,20241221,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=3YfM1SNC9Bw
peUV0zn_SVM,আতঙ্কে বাংলাদেশের জঙ্গিগোষ্ঠী ?। ক্যালকাটা নিউজ ডিজিটাল,"CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1395,20,https://i.ytimg.com/vi_webp/peUV0zn_SVM/maxresdefault.webp,thumbnails/peUV0zn_SVM.jpg,108,20241231,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=peUV0zn_SVM
tTHLeUlWZtw,বিশ্বের সেরা দশ কমান্ডো বাহিনী  | ক্যালকাটা নিউজ ডিজিটাল,"বিশ্বের সেরা দশ কমান্ডো বাহিনী  | ক্যালকাটা নিউজ ডিজিটাল

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews  #iskcon   #priest  #krishnadas  #brahmachari  #hindu  #dhaka  #bangladesh  #sheikhhasina  #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1382,20,https://i.ytimg.com/vi_webp/tTHLeUlWZtw/maxresdefault.webp,thumbnails/tTHLeUlWZtw.jpg,94,20241210,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=tTHLeUlWZtw
X1SoNklSih0,পাকিস্তানের সঙ্গে বাড়ছে বাংলাদেশের মিত্রতা? | ক্যালকাটা নিউজ ডিজিটাল,"আরাকান আতঙ্কে বাংলাদেশ, সখ্যতা পাকিস্তানের সঙ্গে। আর সেই কারণেই কী পাকিস্তানের সঙ্গে মিত্রতা বাড়ছে বাংলাদেশের?

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1270,29,https://i.ytimg.com/vi_webp/X1SoNklSih0/maxresdefault.webp,thumbnails/X1SoNklSih0.jpg,352,20241221,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=X1SoNklSih0
FV_lP3hLIIE,হামলা- ছাঁটাই-মামলা। বাংলাদেশে হিন্দু নির্যাতনের তিন অস্ত্র   | ক্যালকাটা নিউজ ডিজিটাল,"হামলা- ছাঁটাই-মামলা। বাংলাদেশে হিন্দু নির্যাতনের তিন অস্ত্র   | ক্যালকাটা নিউজ ডিজিটাল 

হামলা-ছাটাই-মামলা তিন অস্ত্রে শান | বাংলাদেশে চলছে হিন্দু হটাও অভিযান

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1238,20,https://i.ytimg.com/vi/FV_lP3hLIIE/maxresdefault.jpg,thumbnails/FV_lP3hLIIE.jpg,2238,20241208,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=FV_lP3hLIIE
d0zu6ItCOnM,জঙ্গিদের দাপাদাপিতে অস্থির বাংলাদেশ !  | ক্যালকাটা নিউজ ডিজিটাল,"মূল্যবৃদ্ধি, নির্বাচন সহ ঘরে বাইরে একাধিক চাপে ইউনূস ।  বাড়ছে জঙ্গিদের দাপাদাপি । চলছে রোহিঙ্গাদের প্রশিক্ষণ । সুযোগ বুঝে বাংলাদেশের ঘাড়ে বন্দুক রেখে ভারতে জঙ্গি পাঠাচ্ছে পাকিস্তান ?

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1220,34,https://i.ytimg.com/vi/d0zu6ItCOnM/maxresdefault.jpg,thumbnails/d0zu6ItCOnM.jpg,1160,20241225,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=d0zu6ItCOnM
d1IYwQifDNY,পাক সন্ত্রাসের সঙ্গী বাংলাদেশ? | ক্যালকাটা নিউজ ডিজিটাল,"সমুদ্র সন্ত্রাসের নয়া রুট! ফের বাংলাদেশমুখী সন্দেহজনক পাক জাহাজ! প্রশিক্ষিত জঙ্গি, অস্ত্র, বিস্ফোরকের প্রবেশ? সতর্ক ভারত, সাগরে নয়া স্টান্ট। 
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1191,18,https://i.ytimg.com/vi/d1IYwQifDNY/maxresdefault.jpg,thumbnails/d1IYwQifDNY.jpg,1417,20241220,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=d1IYwQifDNY
5TrSIpL0t78,সমরাস্ত্র সংগ্রহে নজর বাংলাদেশের! | ক্যালকাটা নিউজ ডিজিটাল,"সমরাস্ত্র সংগ্রহে নজর বাংলাদেশের।  আগামী বছরের মধ্যেই তুরস্ক থেকে দুই রেজিমেন্ট প্যানটার হাউইটজার নিচ্ছে বাংলাদেশ। পাশাপাশি ইতালি থেকে নিচ্ছে অ্যান্টি-সাবমেরিন অ্যাটাক হেলিকপ্টার। চিনও পাকিস্তানের যৌথ উদ্যোগে তৈরি JF-17 যুদ্ধবিমান নেওয়ার পরিকল্পনা করছে পড়শিদেশ। অন্যদিকে আগামী বছরের শুরুতেই বাংলাদেশ ও পাকিস্তানের নৌবাহিনী বঙ্গোপসাগরে যৌথ মহড়া করতে চলেছে। 
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1073,19,https://i.ytimg.com/vi_webp/5TrSIpL0t78/maxresdefault.webp,thumbnails/5TrSIpL0t78.jpg,483,20241226,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=5TrSIpL0t78
SG2Ce6iTFNw,চিন্ময়কৃষ্ণ দাসের মুক্তির দাবিতে ভারতে হিন্দু ধর্মগুরুদের প্রতিবাদ | ক্যালকাটা নিউজ ডিজিটাল,"আওয়ামি লিগ সরকার ক্ষমতাচ্যুত হওয়ার পর থেকেই হিন্দুরা নিপীড়নের শিকার হন। তাঁদের ঘরবাড়ি ও বেশ কয়েকটি মন্দির ধ্বংস করে দেওয়ার অভিযোগ ওঠে। ৫ নভেম্বর চট্টগ্রামের ঘটনায় শতাধিক হিন্দুকে গ্রেপ্তার করা হয়। অন্যদিকে চিন্ময়কৃষ্ণ দাসের গ্রেফতারি নিয়ে অগ্নিগর্ভ হয়ে ওঠে বাংলাদেশ। এই ঘটনার আঁচ এসে পড়ে এপার বাংলাতেও। বাংলাদেশের সংখ্যালঘু হিন্দুদের নিরাপত্তা নিয়ে আওয়াজ তোলে ভারতের হিন্দুরা। আর এবার চিন্ময়কৃষ্ণ দাসের মুক্তির দাবিতে রাস্তায় নেমে প্রতিবাদ জানায় ভারতে হিন্দু ধর্মগুরুরা। 
সূত্র: ANI
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews #iskcon   #priest  #krishnadas  #brahmachari  #hindu  #dhaka  #bangladesh  #sheikhhasina  #muhammadyunus  #khaledazia  #hindumonk  #chinmoykrishnadas 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1036,44,https://i.ytimg.com/vi/SG2Ce6iTFNw/maxresdefault.jpg,thumbnails/SG2Ce6iTFNw.jpg,248,20241130,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=SG2Ce6iTFNw
3h_fYNJsQ18,চিন্ময় প্রভুর মুক্তির দাবিতে মিছিল  | ক্যালকাটা নিউজ,"চিন্ময় প্রভুর মুক্তির দাবিতে মিছিল  | ক্যালকাটা নিউজ 

ওপার বাংলায় আঁচ পড়েছে এদেশেও। চিন্ময় কৃষ্ণ দাসের মুক্তি ও বাংলাদেশে সংখ্যালঘুদের ওপর হওয়া অত্যাচারের প্রতিবাদে নাম-সংকীর্তণের মাধ্যমে প্রতিবাদ মিছিল জেলায় জেলায়।

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",1000,28,https://i.ytimg.com/vi/3h_fYNJsQ18/maxresdefault.jpg,thumbnails/3h_fYNJsQ18.jpg,147,20241201,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=3h_fYNJsQ18
ztIOMNpe5EU,আমেরিকার গায়িকা মেরি মিলবেনের  বিশ্ব নেতাদের বাংলাদেশে হিন্দুদের বিরুদ্ধে হামলার সমাধানের আহ্বান,"আমেরিকার গায়িকা মেরি মিলবেনের  বিশ্ব নেতাদের বাংলাদেশে হিন্দুদের বিরুদ্ধে হামলার সমাধানের আহ্বান | ক্যালকাটা নিউজ ডিজিটাল

CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",975,33,https://i.ytimg.com/vi/ztIOMNpe5EU/maxresdefault.jpg,thumbnails/ztIOMNpe5EU.jpg,279,20241128,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=ztIOMNpe5EU
9_Gx1qIMlvA,আরাকানের নজরে কক্সবাজার ? । ক্যালকাটা নিউজ ডিজিটাল,"CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",972,15,https://i.ytimg.com/vi_webp/9_Gx1qIMlvA/maxresdefault.webp,thumbnails/9_Gx1qIMlvA.jpg,91,20241231,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=9_Gx1qIMlvA
0l4eUgKPgxk,পাকপন্থী বাংলাদেশ - ভারত দ্বেষ না প্রতিষ্ঠা বিরোধিতা? | ক্যালকাটা নিউজ ডিজিটাল,"ফের পাকিস্তানের সঙ্গে মিশতে চলেছে বাংলাদেশ? বাংলাদেশ সেনাবাহিনীকে প্রশিক্ষণ দেবে পাক সেনা। যে পাক সেনার বিরুদ্ধে লড়াই করে বাংলাদেশের জন্ম। সেই পাক সেনাকে আবার বাংলাদেশে প্রবেশের অনুমতি কেন? নিজের নাক কেটে ভারত বিরোধিতায় ইউনূস? 
CN Calcutta News
#calcuttanews #calcuttanewslive #kolkatanewslive #newsfrombengal #livenews 

For any query on Cable TV reception, please contact 9051399471

Download CN App for Apple: 
https://apps.apple.com/us/app/calcutta-news/id1244685218
Download CN App for Android: 
https://play.google.com/store/apps/details?id=com.cn.calcuttanews

Social Media Handles:

Facebook:- https://www.facebook.com/akdcalcuttanews
Instagram:- https://www.instagram.com/akdcalcuttanews
Twitter      :- https://twitter.com/calcutta_news

For information, contact  :  info.youtube@ctvn.co.in",949,23,https://i.ytimg.com/vi_webp/0l4eUgKPgxk/maxresdefault.webp,thumbnails/0l4eUgKPgxk.jpg,354,20241227,UCJ3I6MHOz5exARlTW_meOGQ,Calcutta News,https://www.youtube.com/watch?v=0l4eUgKPgxk
